#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:28:40       0    186     53      -    100     41      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     22      5 
 15:28:41       0    185     53      -    100     41      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     13      4 
 15:28:42       0    185     53      -    100     40      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     18      4 
 15:28:44       0    185     53      -    100     40      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     21      7 
 15:28:45       0    185     53      -    100     39      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     13      3 
 15:28:46       0    185     53      -    100     39      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     20      5 
 15:28:47       0    185     52      -    100     41      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     18      5 
 15:28:48       0    185     52      -    100     41      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     22      3 
 15:28:49       0    185     53      -    100     40      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     20      4 
 15:28:50       0    185     53      -    100     40      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0      8      4 
 15:28:51       0    185     52      -    100     37      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0     16      3 
 15:28:52       0    185     52      -    100     42      0      0      0      0  13801   2842      0      0   3050      6      0      -      -      0      0      0 
 15:28:53       0     74     46      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      2 
 15:28:54       0     50     44      -      0      0      0      0      0      0  13801   2857      0      0   3192      6      0      -      -      0     28      9 
 15:28:55       0    180     56      -    100     65      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     22      8 
 15:28:56       0    251     57      -     99     66      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     13      7 
 15:28:57       0    251     58      -    100     64      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     15      8 
 15:28:58       0    251     58      -    100     66      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     20      4 
 15:28:59       0    252     57      -    100     65      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     22      6 
 15:29:00       0    252     57      -     99     62      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     27      3 
 15:29:01       0    252     56      -    100     61      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     30      4 
 15:29:02       0    253     57      -    100     61      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     34      5 
 15:29:03       0    252     59      -    100     64      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     38      6 
 15:29:04       0    252     59      -     99     65      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     29      7 
 15:29:06       0    252     58      -    100     66      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     19      7 
 15:29:07       0    252     57      -    100     63      0      0      0      0  13801   2797      0      0   3192      6      0      -      -      0     15      9 
 15:29:08       0    168     47      -      0      0      0      0      0      0  13801   2857      0      0   3192      6      0      -      -      0     40      0 
 15:29:09       0     52     46      -      0      0      0      0      0      0  13801   2857      0      0     63      4      0      -      -      0      0      0 
 15:29:10       0     44     44      -      0      0      0      0      0      0   7001   2280      0      0     63      4      0      -      -      0      0      1 
 15:29:11       0     30     44      -      0      0      0      0      0      0   7001    487      0      0     63      4      0      -      -      0      0      1 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 15:29:12       0     26     43      -      0      0      0      0      0      0   7001    270      0      0     63      4      0      -      -      0      0      0 
