#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:19:27       0    237     56      -    100     26      0      0      0      0  13801   2805      1      0  13631      6      0      -      -      0     12      3 
 19:19:28       0    230     53      -     70     27      0      0      0      0  13801   2805      0      0  13631      6      0      -      -      0     23      4 
 19:19:29       0    237     59      -    100     32      0      0      0      0  13801   2790      5      0  13631      6      0      -      -      0     94     86 
 19:19:30       0    235     59      -    100     23      0      0      0      0  13801   2775      2      0  13631      6      0      -      -      0    137     78 
 19:19:31       0    225     58      -    100     23      0      0      0      0  13801   2775      1      0  13631      6      0      -      -      0    117     94 
 19:19:32       0    223     59      -    100     23      0      0      0      0  13801   2775      2      0  13631      6      0      -      -      0     12      0 
 19:19:33       0    220     59      -    100     23      0      0      0      0  13801   2767      0      0  13631      6      0      -      -      0      0     91 
 19:19:34       0    221     59      -    100     23      0      0      0      0  13801   2775      0      0  13631      6      0      -      -      0   1129     81 
 19:19:35       0    220     58      -    100     23      0      0      0      0  13801   2767      0      0  13631      6      0      -      -      0    112     91 
 19:19:36       0    213     59      -    100     23      0      0      0      0  13801   2782      0      0  13631      6      0      -      -      0    110     65 
 19:19:37       0    213     59      -    100     25      0      0      0      0  13801   2790      0      0  13631      6      0      -      -      0    110     88 
 19:19:38       0    226     60      -    100     25      0      0      0      0  13801   2782      0      0  13631      6      0      -      -      0    115     70 
 19:19:39       0    242     57      -    100     27      0      0      0      0  13801   2790      1      0  13631      6      0      -      -      0    116     76 
 19:19:40       0    247     57      -    100     25      0      0      0      0  13801   2782      0      0  13631      6      0      -      -      0      8    110 
 19:19:41       0    245     58      -    100     35      0      0      0      0  13801   2790      0      0  13631      6      0      -      -      0    111     86 
 19:19:42       0    218     56      -     58     16      0      0      0      0  13801   2797      0      0  13631      6      0      -      -      0     70      5 
 19:19:43       0    175     51      -      2      2      0      0      0      0  13801   2820      3      0   6818      4      0      -      -      0      2      1 
 19:19:44       0    184     50      -     36     17      0      0      0      0  13801   2812      2      0   6818      4      0      -      -      0      0      0 
 19:19:46       0    182     55      -     77     50      0      0      0      0  13801   2820      3      0  12017      6      0      -      -      0     17      0 
 19:19:47       0    226     58      -    100     52      0      0      0      0  13801   2790      2      0  12017      6      0      -      -      0     11      4 
 19:19:48       0    212     57      -     89     63      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0     45    161 
 19:19:49       0    220     58      -    100     51      0      0      0      0  13801   2805      1      0  12017      6      0      -      -      0    104     71 
 19:19:50       0    222     53      -     47     29      0      0      0      0  13801   2820      1      0  12017      6      0      -      -      0   1106      5 
 19:19:51       0    229     59      -    100     31      0      0      0      0  13801   2797      1      0  12017      6      0      -      -      0      0      3 
 19:19:52       0    198     59      -    100     26      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0    121     63 
 19:19:53       0    217     51      -     39     27      0      0      0      0  13801   2827      0      0  12017      6      0      -      -      0     96      3 
 19:19:54       0    224     59      -    100     45      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0      0     92 
 19:19:55       0    215     57      -    100     55      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0    106     57 
 19:19:56       0    219     59      -    100     49      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0     18      3 
 19:19:57       0    229     58      -    100     52      0      0      0      0  13801   2805      1      0  12017      6      0      -      -      0     11      3 
 19:19:58       0    216     55      -     82     47      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0     37    149 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:19:59       0    221     57      -    100     39      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0    127     87 
 19:20:00       0    215     52      -     13     12      0      0      0      0  13801   2827      1      0  12017      6      0      -      -      0   1103      7 
 19:20:01       0    219     59      -    100     30      0      0      0      0  13801   2797      2      0  12017      6      0      -      -      0      4    123 
 19:20:02       0    213     57      -     90     31      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0    105     49 
 19:20:03       0    226     59      -    100     44      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0      3      4 
 19:20:04       0    205     52      -     30     19      0      0      0      0  13801   2820      0      0  12017      6      0      -      -      0     90     67 
 19:20:05       0    218     60      -    100     26      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0      0      0 
 19:20:06       0    212     53      -     37     13      0      0      0      0  13801   2820      0      0  12017      6      0      -      -      0     11      3 
 19:20:08       0    218     59      -    100     20      0      0      0      0  13801   2797      2      0  12017      6      0      -      -      0     25    150 
 19:20:09       0    219     55      -     53     20      0      0      0      0  13801   2820      0      0  12017      6      0      -      -      0    144     65 
 19:20:10       0    229     60      -    100     23      0      0      0      0  13801   2797      1      0  12017      6      0      -      -      0    110     86 
 19:20:11       0    219     56      -     95     41      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0    161     32 
 19:20:12       0    220     62      -     92     31      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0    120     65 
 19:20:13       0    218     57      -    100     47      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0      0      1 
 19:20:14       0    219     59      -    100     35      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0   1220     76 
 19:20:15       0    219     56      -     61     37      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0    117     54 
 19:20:16       0    219     58      -    100     47      0      0      0      0  13801   2805      1      0  12017      6      0      -      -      0    126     77 
 19:20:17       0    227     57      -     99     54      0      0      0      0  13801   2805      1      0  12017      6      0      -      -      0     91    101 
 19:20:18       0    215     59      -    100     57      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0     70      0 
 19:20:19       0    228     58      -    100     53      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0     11      3 
 19:20:20       0    216     58      -    100     64      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0   1102    158 
 19:20:21       0    229     59      -    100     52      0      0      0      0  13801   2790      2      0  12017      6      0      -      -      0      6    108 
 19:20:22       0    210     57      -     85     53      0      0      0      0  13801   2820      2      0  12017      6      0      -      -      0    127     95 
 19:20:23       0    228     59      -    100     46      0      0      0      0  13801   2790      1      0  12017      6      0      -      -      0    100     58 
 19:20:24       0    206     56      -     60     20      0      0      0      0  13801   2820      0      0  12017      6      0      -      -      0    140     68 
 19:20:25       0    219     59      -    100     27      0      0      0      0  13801   2790      0      0  12017      6      0      -      -      0    130     29 
 19:20:26       0    212     51      -     26     21      0      0      0      0  13801   2827      1      0  12017      6      0      -      -      0    143      9 
 19:20:27       0    217     59      -    100     20      0      0      0      0  13801   2790      1      0  12017      6      0      -      -      0      0     90 
 19:20:28       0    214     52      -     15     10      0      0      0      0  13801   2827      0      0  12017      6      0      -      -      0      7      1 
 19:20:30       0    218     59      -    100     21      0      0      0      0  13801   2790      1      0  12017      6      0      -      -      0    128     72 
 19:20:31       0    215     52      -     21      8      0      0      0      0  13801   2820      0      0  12017      6      0      -      -      0     98      7 
 19:20:32       0    228     59      -    100     29      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0    123     99 
 19:20:33       0    219     57      -     58     42      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0    121     71 
 19:20:34       0    212     58      -    100     47      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0    122     29 
 19:20:35       0    220     57      -    100     64      0      0      0      0  13801   2797      1      0  12017      6      0      -      -      0     11      3 
 19:20:36       0    227     59      -    100     50      0      0      0      0  13801   2797      3      0  12017      6      0      -      -      0      0      1 
 19:20:37       0    218     58      -    100     67      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0    131     77 
 19:20:38       0    224     59      -    100     47      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0   1125     54 
 19:20:39       0    217     58      -     99     67      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0    145     72 
 19:20:40       0    220     58      -    100     45      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0     20      3 
 19:20:41       0    227     58      -    100     59      0      0      0      0  13801   2805      0      0  12017      6      0      -      -      0      5      3 
 19:20:42       0    214     59      -    100     46      0      0      0      0  13801   2812      0      0  12017      6      0      -      -      0    142     58 
 19:20:43       0    231     57      -    100     51      0      0      0      0  13801   2797      0      0  12017      6      0      -      -      0     38      6 
 19:20:44       0    212     59      -    100     21      0      0      0      0  13801   2797      0      0   6818      4      0      -      -      0     11      3 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:20:45       0    187     53      -     37     11      0      0      0      0  13801   2805      1      0   6818      4      0      -      -      0      2      3 
 19:20:46       0    189     55      -     62     16      0      0      0      0  13801   2797      2      0   7253      6      0      -      -      0    611     22 
 19:20:47       0    192     54      -     43      9      0      0      0      0  13801   2805      1      0  10407      6      0      -      -      0     88     77 
 19:20:48       0    232     61      -    100     25      0      0      0      0  13801   2775      0      0  10815      6      0      -      -      0      0     51 
 19:20:49       0    235     59      -    100     23      0      0      0      0  13801   2782      0      0  10815      6      0      -      -      0    113     69 
 19:20:51       0    227     58      -    100     24      0      0      0      0  13801   2790      0      0  10815      6      0      -      -      0    138     38 
 19:20:52       0    224     58      -    100     26      0      0      0      0  13801   2797      0      0  10815      6      0      -      -      0     12    115 
 19:20:53       0    222     58      -     89     25      0      0      0      0  13801   2805      0      0  10815      6      0      -      -      0    119     87 
 19:20:54       0    232     56      -     85     33      0      0      0      0  13801   2790      0      0  10815      6      0      -      -      0   1104      5 
 19:20:55       0    230     58      -     75     16      0      0      0      0  13801   2805      0      0  10815      6      0      -      -      0     22     52 
 19:20:56       0    184     57      -     64     15      0      0      0      0  13801   2812      0      0   4002      4      0      -      -      0     44      6 
 19:20:57       0    186     58      -     95     20      0      0      0      0  13801   2797      0      0   4017      6      0      -      -      0     46    100 
 19:20:58       0    198     58      -    100     44      0      0      0      0  13801   2805      0      0   8971      6      0      -      -      0     22      6 
 19:20:59       0    195     53      -     50     26      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0     26      0 
 19:21:00       0    211     57      -    100     36      0      0      0      0  13801   2805      0      0   8971      6      0      -      -      0    138    119 
 19:21:01       0    206     53      -     53     17      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0     24    157 
 19:21:02       0    206     58      -     86     20      0      0      0      0  13801   2805      0      0   8971      6      0      -      -      0    130     40 
 19:21:03       0    202     56      -    100     42      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0      0     49 
 19:21:04       0    204     55      -     83     38      0      0      0      0  13801   2805      0      0   8971      6      0      -      -      0    115     38 
 19:21:05       0    203     57      -     80     20      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0     37      6 
 19:21:06       0    160     49      -     40     23      0      0      0      0  13801   2842      0      0   8971      6      0      -      -      0    134     54 
 19:21:07       0    202     58      -    100     48      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0      0     47 
 19:21:08       0    204     59      -    100     46      0      0      0      0  13801   2805      0      0   8971      6      0      -      -      0      0    178 
 19:21:09       0    205     56      -     90     39      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0    134     68 
 19:21:10       0    199     51      -     57     22      0      0      0      0  13801   2805      0      0   8971      6      0      -      -      0     23      3 
 19:21:11       0    199     54      -     53     15      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0     44      6 
 19:21:13       0    201     57      -     79     20      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0    602     86 
 19:21:14       0    201     53      -     73     34      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0     33      4 
 19:21:15       0    204     57      -    100     37      0      0      0      0  13801   2805      0      0   8971      6      0      -      -      0     13      0 
 19:21:16       0    201     58      -     93     53      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0    153    101 
 19:21:17       0    206     57      -    100     38      0      0      0      0  13801   2805      0      0   8971      6      0      -      -      0    121     29 
 19:21:18       0    194     52      -     56     18      0      0      0      0  13801   2812      0      0   8971      6      0      -      -      0     42     48 
 19:21:19       0    184     56      -     64     15      0      0      0      0  13801   2812      0      0   4002      4      0      -      -      0     24      6 
 19:21:20       0    189     58      -     64     14      0      0      0      0  13801   2805      0      0   4002      4      0      -      -      0    580      9 
 19:21:21       0    197     59      -    100     33      0      0      0      0  13801   2797      0      0   7199      6      0      -      -      0    147     74 
 19:21:22       0    219     59      -     96     45      0      0      0      0  13801   2797      0      0   7199      6      0      -      -      0    158      7 
 19:21:23       0    212     52      -     55     39      0      0      0      0  13801   2820      0      0   7199      6      0      -      -      0    594     17 
 19:21:24       0    143     50      -     51     36      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0      0      2 
 19:21:25       0    144     50      -     53     38      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     93     10 
 19:21:26       0    145     51      -     50     31      0      0      0      0  13801   2842      0      0   8247      6      0      -      -      0    194     15 
 19:21:27       0    170     53      -     57     42      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    622    153 
 19:21:28       0    201     56      -    100     75      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     57      2 
 19:21:29       0    199     52      -     54     39      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    112      4 
 19:21:30       0    197     54      -     56     45      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    602     90 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:21:31       0    197     55      -    100     69      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     93    171 
 19:21:32       0    197     54      -     57     43      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     12      0 
 19:21:33       0    204     56      -    100     74      0      0      0      0  13801   2820      0      0   8401      6      0      -      -      0    577     68 
 19:21:35       0    196     52      -     57     40      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    152     26 
 19:21:36       0    198     56      -    100     69      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0      0    152 
 19:21:37       0    196     56      -     65     50      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0      0     47 
 19:21:38       0    197     56      -     95     63      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    112      6 
 19:21:39       0    196     56      -     48     34      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0   1097     73 
 19:21:40       0    192     55      -     75     49      0      0      0      0  13801   2820      0      0   8401      6      0      -      -      0     19     49 
 19:21:41       0    194     54      -     93     71      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0   1689     83 
 19:21:42       0    198     55      -     60     42      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     71      2 
 19:21:43       0    205     56      -     99     75      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0    138     63 
 19:21:44       0    199     56      -     84     58      0      0      0      0  13801   2820      0      0   8401      6      0      -      -      0    591     52 
 19:21:45       0    197     55      -     59     44      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0     53     55 
 19:21:46       0    196     57      -     96     73      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0      0     91 
 19:21:47       0    194     51      -     70     54      0      0      0      0  13801   2827      0      0   8401      6      0      -      -      0      0      0 
 19:21:48       0    145     50      -     55     41      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     78      4 
 19:21:49       0    139     53      -     43     30      0      0      0      0  13801   2842      0      0   3202      4      0      -      -      0     88      6 
 19:21:50       0    133     50      -     45     31      0      0      0      0  13801   2842      0      0   3829      6      0      -      -      0    561     23 
 19:21:51       0    145     50      -     47     31      0      0      0      0  13801   2820      0      0   9613      6      0      -      -      0     65     92 
 19:21:52       0    206     56      -     63     38      0      0      0      0  13801   2820      0      0  10015      6      0      -      -      0    151     18 
 19:21:53       0    220     57      -    100     43      0      0      0      0  13801   2805      1      0  10015      6      0      -      -      0    127     78 
 19:21:54       0    218     55      -     97     41      0      0      0      0  13801   2805      1      0  10015      6      0      -      -      0    112      3 
 19:21:55       0    214     58      -    100     49      0      0      0      0  13801   2812      0      0  10015      6      0      -      -      0    143     15 
 19:21:57       0    222     57      -    100     37      0      0      0      0  13801   2790      0      0  10015      6      0      -      -      0    130      3 
 19:21:58       0    207     51      -     43     31      0      0      0      0  13801   2820      0      0  10015      6      0      -      -      0    138     49 
 19:21:59       0    223     57      -    100     38      0      0      0      0  13801   2797      3      0  10015      6      0      -      -      0     55      3 
 19:22:00       0    217     57      -    100     44      0      0      0      0  13801   2805      0      0  10015      6      0      -      -      0     43      0 
 19:22:01       0    214     59      -     91     41      0      0      0      0  13801   2805      3      0  10015      6      0      -      -      0     11     63 
 19:22:02       0    220     57      -    100     37      0      0      0      0  13801   2790      0      0  10015      6      0      -      -      0      0      0 
 19:22:03       0    214     55      -     78     47      0      0      0      0  13801   2805      0      0  10015      6      0      -      -      0    585     68 
 19:22:04       0    222     55      -    100     42      0      0      0      0  13801   2812      0      0  10015      6      0      -      -      0   1202     72 
 19:22:05       0    216     59      -    100     43      0      0      0      0  13801   2805      1      0  10015      6      0      -      -      0    110     75 
 19:22:06       0    222     56      -     92     43      0      0      0      0  13801   2812      0      0  10015      6      0      -      -      0    119     74 
 19:22:07       0    215     59      -    100     48      0      0      0      0  13801   2805      0      0  10015      6      0      -      -      0    134      6 
 19:22:08       0    220     57      -    100     33      0      0      0      0  13801   2790      2      0  10015      6      0      -      -      0    105     93 
 19:22:09       0    217     61      -    100     49      0      0      0      0  13801   2805      4      0  10015      6      0      -      -      0   1107      4 
 19:22:10       0    227     57      -    100     47      0      0      0      0  13801   2805      1      0  10015      6      0      -      -      0    123     47 
 19:22:11       0    215     58      -     86     47      0      0      0      0  13801   2805      0      0  10015      6      0      -      -      0     29      5 
 19:22:12       0    222     57      -    100     37      0      0      0      0  13801   2790      0      0  10015      6      0      -      -      0    118     57 
 19:22:13       0    210     56      -     67     43      0      0      0      0  13801   2812      1      0  10015      6      0      -      -      0    102      4 
 19:22:14       0    218     57      -     96     41      0      0      0      0  13801   2812      0      0  10015      6      0      -      -      0      0    176 
 19:22:15       0    214     61      -    100     49      0      0      0      0  13801   2805      1      0  10015      6      0      -      -      0    333     79 
 19:22:16       0    184     53      -     50     20      0      0      0      0  13801   2812      0      0   6818      4      0      -      -      0      2      4 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:22:17       0    189     58      -    100     20      0      0      0      0  13801   2805      0      0   6818      4      0      -      -      0     21      6 
 19:22:18       0    196     56      -     97     28      0      0      0      0  13801   2797      3      0   7455      6      0      -      -      0      7      3 
 19:22:20       0    196     56      -    100     34      0      0      0      0  13801   2790      2      0  10355      6      0      -      -      0   1206    130 
 19:22:21       0    200     57      -    100     37      0      0      0      0  13801   2805      2      0  10355      6      0      -      -      0    131     99 
 19:22:22       0    192     50      -     45     32      0      0      0      0  13801   2827      0      0  10355      6      0      -      -      0    132     83 
 19:22:23       0    206     55      -    100     41      0      0      0      0  13801   2805      1      0  10355      6      0      -      -      0    121     32 
 19:22:24       0    206     58      -    100     23      0      0      0      0  13801   2797      1      0  10355      6      0      -      -      0   1110    133 
 19:22:25       0    207     56      -     95     41      0      0      0      0  13801   2805      1      0  10355      6      0      -      -      0      0     93 
 19:22:26       0    200     59      -    100     39      0      0      0      0  13801   2797      3      0  10355      6      0      -      -      0     62      7 
 19:22:27       0    201     56      -    100     36      0      0      0      0  13801   2812      3      0  10355      6      0      -      -      0     11      2 
 19:22:28       0    199     51      -     45     21      0      0      0      0  13801   2805      1      0  10355      6      0      -      -      0    191     97 
 19:22:29       0    201     55      -     67     26      0      0      0      0  13801   2805      1      0  10355      6      0      -      -      0     44      3 
 19:22:30       0    207     57      -    100     31      0      0      0      0  13801   2797      3      0  10355      6      0      -      -      0   1141    106 
 19:22:31       0    198     58      -    100     22      0      0      0      0  13801   2805      0      0  10355      6      0      -      -      0    127     56 
 19:22:32       0    208     58      -    100     40      0      0      0      0  13801   2805      1      0  10355      6      0      -      -      0     10     97 
 19:22:33       0    198     51      -     48     33      0      0      0      0  13801   2827      0      0  10355      6      0      -      -      0    128     63 
 19:22:34       0    202     51      -     16      6      0      0      0      0  13801   2820      1      0   6818      4      0      -      -      0     12      1 
 19:22:35       0    180     52      -     28      9      0      0      0      0  13801   2812      1      0   6818      4      0      -      -      0     23      5 
 19:22:36       0    191     58      -     68     23      0      0      0      0  13801   2812      3      0   6849      6      0      -      -      0    142     89 
 19:22:37       0    200     59      -     95     28      0      0      0      0  13801   2805      1      0  13729      6      0      -      -      0     27      6 
 19:22:38       0    176     49      -      0      0      0      0      0      0  13801   2842      0      0  13729      6      0      -      -      0      0     57 
 19:22:40       0    116     50      -     49     38      0      0      0      0  13801   2850      0      0   6916      4      0      -      -      0     26      9 
 19:22:41       0    126     54      -     58     52      0      0      0      0  13801   2842      0      0   6916      4      0      -      -      0     34     53 
 19:22:42       0    137     54      -     57     41      0      0      0      0  13801   2805      0      0  12923      6      0      -      -      0      0      0 
 19:22:43       0    192     57      -    100     84      0      0      0      0  13801   2797      0      0  12923      6      0      -      -      0      0    135 
 19:22:44       0    200     56      -    100     74      0      0      0      0  13801   2812      0      0  12923      6      0      -      -      0      0      0 
 19:22:45       0    199     59      -     70     50      0      0      0      0  13801   2805      0      0  12923      6      0      -      -      0     57      5 
 19:22:46       0    201     50      -      0      0      0      0      0      0  13801   2820      0      0  12923      6      0      -      -      0     90     74 
 19:22:47       0    218     60      -     98     73      0      0      0      0  13801   2797      0      0  12923      6      0      -      -      0   3861    100 
 19:22:48       0    197     57      -     92     75      0      0      0      0  13801   2805      0      0  12923      6      0      -      -      0      0      2 
 19:22:49       0    197     57      -     75     49      0      0      0      0  13801   2820      0      0  12923      6      0      -      -      0   1477      3 
 19:22:50       0    202     50      -     15     13      0      0      0      0  13801   2812      0      0  12923      6      0      -      -      0      0      2 
 19:22:51       0    216     61      -     98     70      0      0      0      0  13801   2797      0      0  12923      6      0      -      -      0      0      0 
 19:22:52       0    202     57      -    100     83      0      0      0      0  13801   2797      0      0  12923      6      0      -      -      0    127     37 
 19:22:53       0    198     60      -     89     61      0      0      0      0  13801   2812      0      0  12923      6      0      -      -      0      0      0 
 19:22:54       0    166     49      -      8      6      0      0      0      0  13801   2812      0      0   6012      4      0      -      -      0      0    138 
 19:22:55       0    174     57      -     74     47      0      0      0      0  13801   2805      0      0   6012      4      0      -      -      0     13      0 
 19:22:56       0    166     57      -     80     52      0      0      0      0  13801   2820      0      0   6014      4      0      -      -      0      0      0 
 19:22:57       0    157     58      -     67     49      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0      0    134 
 19:22:58       0    156     54      -     52     42      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0     30      8 
 19:22:59       0    158     58      -     82     57      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0     32      8 
 19:23:00       0    164     58      -     99     70      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0     13      1 
 19:23:02       0    155     58      -     96     67      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0      0      2 
 19:23:03       0    158     52      -     58     36      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0      0      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 19:23:04       0    146     48      -     22     18      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0      0      2 
 19:23:05       0    146     48      -      0      0      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0      0      0 
 19:23:06       0    146     49      -      0      0      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0      0      1 
 19:23:07       0    155     52      -     44     38      0      0      0      0  13801   2820      0      0   6014      4      0      -      -      0      0      3 
 19:23:08       0    154     58      -     99     71      0      0      0      0  13801   2812      0      0   6014      4      0      -      -      0      0      0 
 19:23:09       0    157     51      -     56     35      0      0      0      0  13801   2820      0      0   6014      4      0      -      -      0      0      0 
 19:23:10       0     68     46      -      0      0      0      0      0      0  14001   2857      0      0      2      1      0      -      -      0      0      0 
