timestamp,gpu_util_pct,mem_used_mib,temp_c
2026/04/24 11:50:24.888, 0, 1008, 46
2026/04/24 11:50:26.909, 99, 6144, 54
2026/04/24 11:50:28.934, 99, 6144, 57
2026/04/24 11:50:30.958, 0, 1008, 47
2026/04/24 11:50:32.979, 98, 4064, 55
2026/04/24 11:50:35.002, 88, 4064, 49
2026/04/24 11:50:37.024, 26, 6144, 50
2026/04/24 11:50:39.048, 99, 6144, 56
2026/04/24 11:50:41.074, 99, 6144, 55
2026/04/24 11:50:43.095, 0, 3952, 45
2026/04/24 11:50:45.116, 98, 4064, 56
2026/04/24 11:50:47.144, 0, 1018, 45
2026/04/24 11:50:49.170, 98, 4064, 54
2026/04/24 11:50:51.196, 0, 1008, 45
2026/04/24 11:50:53.217, 98, 4064, 54
2026/04/24 11:50:55.242, 5, 1008, 45
2026/04/24 11:50:57.263, 98, 4064, 54
2026/04/24 11:50:59.286, 0, 1008, 45
2026/04/24 11:51:01.309, 99, 6144, 54
2026/04/24 11:51:03.336, 99, 6144, 54
2026/04/24 11:51:05.359, 0, 6144, 47
2026/04/24 11:51:07.380, 74, 8624, 48
2026/04/24 11:51:09.405, 99, 8624, 55
2026/04/24 11:51:11.430, 100, 8624, 55
2026/04/24 11:51:13.457, 99, 8624, 54
2026/04/24 11:51:15.479, 0, 1622, 45
2026/04/24 11:51:17.501, 99, 8624, 56
2026/04/24 11:51:19.525, 99, 8624, 54
2026/04/24 11:51:21.549, 99, 8624, 55
2026/04/24 11:51:23.576, 0, 1008, 46
2026/04/24 11:51:25.596, 100, 6893, 56
2026/04/24 11:51:27.620, 100, 6893, 58
2026/04/24 11:51:29.642, 0, 1008, 47
2026/04/24 11:51:31.662, 76, 8624, 51
2026/04/24 11:51:33.686, 99, 8624, 55
2026/04/24 11:51:35.710, 99, 8624, 55
2026/04/24 11:51:37.734, 99, 8624, 58
2026/04/24 11:51:39.754, 0, 6144, 45
2026/04/24 11:51:41.780, 99, 6144, 54
2026/04/24 11:51:43.806, 99, 6144, 55
2026/04/24 11:51:45.830, 0, 1722, 46
2026/04/24 11:51:47.851, 99, 6144, 56
2026/04/24 11:51:49.927, 99, 6144, 57
2026/04/24 11:51:51.948, 0, 1008, 45
2026/04/24 11:51:53.968, 99, 6144, 56
2026/04/24 11:51:55.994, 99, 6144, 55
2026/04/24 11:51:58.041, 0, 1008, 46
2026/04/24 11:52:00.062, 99, 6144, 55
2026/04/24 11:52:02.086, 99, 6144, 55
2026/04/24 11:52:04.111, 0, 1008, 46
2026/04/24 11:52:06.132, 99, 8624, 54
2026/04/24 11:52:08.196, 100, 8624, 56
2026/04/24 11:52:10.276, 100, 8624, 55
2026/04/24 11:52:12.300, 13, 1008, 50
2026/04/24 11:52:14.320, 56, 6144, 50
2026/04/24 11:52:16.346, 99, 6144, 57
2026/04/24 11:52:18.370, 99, 6144, 56
2026/04/24 11:52:20.391, 5, 6144, 46
2026/04/24 11:52:22.418, 99, 6144, 57
2026/04/24 11:52:24.441, 75, 6144, 49
2026/04/24 11:52:26.461, 13, 3504, 45
2026/04/24 11:52:28.481, 98, 4064, 56
2026/04/24 11:52:30.505, 0, 1008, 45
2026/04/24 11:52:32.526, 99, 8624, 56
2026/04/24 11:52:34.551, 99, 8624, 54
2026/04/24 11:52:36.580, 99, 8624, 57
2026/04/24 11:52:38.605, 0, 1008, 46
2026/04/24 11:52:40.625, 100, 8624, 56
2026/04/24 11:52:42.651, 99, 8624, 55
2026/04/24 11:52:44.676, 100, 8624, 57
2026/04/24 11:52:46.698, 13, 1008, 47
2026/04/24 11:52:48.719, 80, 6893, 52
2026/04/24 11:52:50.743, 100, 6893, 56
2026/04/24 11:52:52.767, 98, 3926, 53
2026/04/24 11:52:54.790, 0, 1232, 46
2026/04/24 11:52:56.811, 99, 6148, 57
2026/04/24 11:52:58.835, 99, 6144, 55
2026/04/24 11:53:00.858, 0, 1008, 46
2026/04/24 11:53:02.881, 99, 6144, 56
2026/04/24 11:53:04.906, 99, 6144, 55
2026/04/24 11:53:06.929, 0, 1008, 46
2026/04/24 11:53:08.950, 99, 6144, 55
2026/04/24 11:53:10.974, 99, 6144, 55
2026/04/24 11:53:12.998, 9, 1008, 47
2026/04/24 11:53:15.053, 99, 8629, 55
2026/04/24 11:53:17.076, 99, 8628, 55
2026/04/24 11:53:19.101, 99, 8628, 57
2026/04/24 11:53:21.123, 0, 1007, 47
2026/04/24 11:53:23.144, 99, 4064, 52
2026/04/24 11:53:25.168, 98, 4068, 55
2026/04/24 11:53:27.188, 3, 5534, 46
2026/04/24 11:53:29.209, 99, 6144, 55
2026/04/24 11:53:31.233, 99, 6144, 55
2026/04/24 11:53:33.259, 0, 1622, 45
2026/04/24 11:53:35.282, 99, 8624, 55
2026/04/24 11:53:37.307, 99, 8624, 55
2026/04/24 11:53:39.332, 100, 8624, 55
2026/04/24 11:53:41.359, 0, 1007, 46
2026/04/24 11:53:43.380, 99, 6144, 54
2026/04/24 11:53:45.405, 99, 6144, 55
2026/04/24 11:53:47.429, 0, 1007, 46
2026/04/24 11:53:49.449, 99, 6144, 53
2026/04/24 11:53:51.476, 99, 6144, 55
2026/04/24 11:53:53.499, 0, 1007, 48
2026/04/24 11:53:55.520, 100, 8624, 54
2026/04/24 11:53:57.545, 99, 8624, 55
2026/04/24 11:53:59.568, 99, 8624, 57
2026/04/24 11:54:01.590, 99, 8624, 55
2026/04/24 11:54:03.611, 0, 4064, 46
2026/04/24 11:54:05.635, 98, 4064, 57
2026/04/24 11:54:07.661, 5, 1446, 45
2026/04/24 11:54:09.683, 98, 4064, 55
2026/04/24 11:54:11.706, 0, 1007, 45
2026/04/24 11:54:13.726, 98, 4064, 56
2026/04/24 11:54:15.748, 0, 1007, 45
2026/04/24 11:54:17.769, 99, 6144, 55
2026/04/24 11:54:19.795, 99, 6144, 55
2026/04/24 11:54:21.819, 0, 1007, 46
2026/04/24 11:54:23.841, 100, 6893, 56
2026/04/24 11:54:25.867, 100, 6893, 56
2026/04/24 11:54:27.890, 99, 3926, 49
2026/04/24 11:54:29.912, 42, 8624, 49
2026/04/24 11:54:31.938, 99, 8624, 56
2026/04/24 11:54:33.964, 99, 8624, 54
2026/04/24 11:54:35.988, 99, 8624, 57
2026/04/24 11:54:38.015, 0, 1872, 45
2026/04/24 11:54:40.037, 99, 6144, 54
2026/04/24 11:54:42.063, 99, 6144, 57
2026/04/24 11:54:44.088, 0, 1007, 46
2026/04/24 11:54:46.108, 99, 4064, 54
2026/04/24 11:54:48.132, 0, 1007, 46
2026/04/24 11:54:50.153, 100, 6893, 55
2026/04/24 11:54:52.179, 100, 6893, 56
2026/04/24 11:54:54.203, 99, 3926, 52
2026/04/24 11:54:56.225, 0, 8624, 45
2026/04/24 11:54:58.251, 100, 8624, 55
2026/04/24 11:55:00.277, 100, 8624, 54
2026/04/24 11:55:02.301, 99, 8624, 57
2026/04/24 11:55:04.324, 0, 1534, 45
2026/04/24 11:55:06.345, 99, 6144, 55
2026/04/24 11:55:08.403, 99, 6144, 55
2026/04/24 11:55:10.492, 0, 1228, 46
2026/04/24 11:55:12.514, 99, 6144, 56
2026/04/24 11:55:14.538, 99, 6144, 55
2026/04/24 11:55:16.560, 0, 1007, 46
2026/04/24 11:55:18.617, 99, 8624, 56
2026/04/24 11:55:20.685, 100, 8624, 56
2026/04/24 11:55:22.709, 99, 8624, 55
2026/04/24 11:55:24.730, 0, 1007, 46
2026/04/24 11:55:26.751, 99, 6144, 54
2026/04/24 11:55:28.777, 99, 6144, 56
2026/04/24 11:55:30.800, 0, 1007, 47
2026/04/24 11:55:32.823, 98, 4064, 54
2026/04/24 11:55:34.852, 0, 1007, 47
2026/04/24 11:55:36.872, 98, 4064, 55
2026/04/24 11:55:38.896, 45, 4064, 51
2026/04/24 11:55:40.918, 27, 6144, 46
2026/04/24 11:55:42.942, 99, 6144, 55
2026/04/24 11:55:44.966, 99, 6144, 54
2026/04/24 11:55:46.988, 0, 1638, 45
2026/04/24 11:55:49.009, 98, 4064, 56
2026/04/24 11:55:51.033, 0, 1007, 45
2026/04/24 11:55:53.053, 98, 4064, 55
2026/04/24 11:55:55.078, 0, 1007, 45
2026/04/24 11:55:57.101, 99, 8624, 54
2026/04/24 11:55:59.125, 99, 8624, 55
2026/04/24 11:56:01.149, 100, 8624, 55
2026/04/24 11:56:03.174, 13, 1007, 46
2026/04/24 11:56:05.194, 99, 8624, 53
2026/04/24 11:56:07.216, 100, 8624, 56
2026/04/24 11:56:09.241, 99, 8624, 55
2026/04/24 11:56:11.265, 99, 8624, 57
2026/04/24 11:56:13.291, 3, 8624, 47
2026/04/24 11:56:15.317, 99, 8624, 55
2026/04/24 11:56:17.342, 99, 8624, 56
2026/04/24 11:56:19.367, 99, 8624, 56
2026/04/24 11:56:21.392, 0, 2041, 46
2026/04/24 11:56:23.414, 100, 6893, 55
2026/04/24 11:56:25.438, 99, 6893, 53
2026/04/24 11:56:27.460, 0, 1007, 46
2026/04/24 11:56:29.480, 99, 6144, 55
2026/04/24 11:56:31.504, 99, 6144, 55
2026/04/24 11:56:33.527, 0, 1007, 46
2026/04/24 11:56:35.548, 100, 8624, 56
2026/04/24 11:56:37.575, 99, 8624, 54
2026/04/24 11:56:39.602, 99, 8624, 57
2026/04/24 11:56:41.629, 0, 1007, 48
2026/04/24 11:56:43.649, 100, 8624, 53
2026/04/24 11:56:45.676, 99, 8624, 57
2026/04/24 11:56:47.701, 99, 8624, 55
2026/04/24 11:56:49.723, 99, 8624, 56
2026/04/24 11:56:51.743, 5, 4064, 46
2026/04/24 11:56:53.767, 98, 4064, 56
2026/04/24 11:56:55.789, 0, 1534, 46
2026/04/24 11:56:57.810, 99, 6144, 55
2026/04/24 11:56:59.832, 99, 6144, 55
2026/04/24 11:57:01.855, 0, 1007, 46
2026/04/24 11:57:03.876, 99, 6144, 55
2026/04/24 11:57:05.902, 99, 6144, 55
2026/04/24 11:57:07.925, 0, 1007, 46
2026/04/24 11:57:09.946, 99, 8624, 53
2026/04/24 11:57:11.971, 100, 8624, 57
2026/04/24 11:57:13.995, 99, 8624, 55
2026/04/24 11:57:16.018, 25, 1007, 51
2026/04/24 11:57:18.043, 98, 4064, 54
2026/04/24 11:57:20.065, 0, 4064, 47
2026/04/24 11:57:22.085, 69, 4064, 51
2026/04/24 11:57:24.110, 98, 4064, 57
2026/04/24 11:57:26.131, 5, 2108, 45
2026/04/24 11:57:28.153, 99, 8624, 55
2026/04/24 11:57:30.181, 100, 8624, 56
2026/04/24 11:57:32.205, 99, 8624, 55
2026/04/24 11:57:34.228, 0, 1007, 46
2026/04/24 11:57:36.250, 100, 6893, 55
2026/04/24 11:57:38.278, 100, 6893, 55
2026/04/24 11:57:40.302, 5, 1007, 46
2026/04/24 11:57:42.322, 99, 8624, 54
2026/04/24 11:57:44.346, 99, 8624, 55
2026/04/24 11:57:46.369, 99, 8624, 56
2026/04/24 11:57:48.394, 84, 8624, 49
2026/04/24 11:57:50.414, 26, 6144, 50
2026/04/24 11:57:52.441, 99, 6144, 57
2026/04/24 11:57:54.465, 99, 6144, 56
2026/04/24 11:57:56.486, 5, 6144, 46
2026/04/24 11:57:58.509, 99, 6144, 56
2026/04/24 11:58:00.532, 99, 6144, 57
2026/04/24 11:58:02.560, 0, 7488, 46
2026/04/24 11:58:04.583, 99, 8624, 56
2026/04/24 11:58:06.608, 100, 8624, 56
2026/04/24 11:58:08.641, 100, 8624, 55
2026/04/24 11:58:10.663, 0, 1007, 46
2026/04/24 11:58:12.683, 99, 8624, 55
2026/04/24 11:58:14.707, 99, 8624, 57
2026/04/24 11:58:16.730, 100, 8624, 55
2026/04/24 11:58:18.782, 0, 1007, 46
2026/04/24 11:58:20.818, 98, 4064, 56
2026/04/24 11:58:22.840, 5, 1007, 47
2026/04/24 11:58:24.863, 100, 8624, 53
2026/04/24 11:58:26.888, 99, 8624, 57
2026/04/24 11:58:28.976, 100, 8624, 56
2026/04/24 11:58:31.065, 99, 8624, 55
2026/04/24 11:58:33.086, 1, 4064, 46
2026/04/24 11:58:35.108, 98, 4064, 55
2026/04/24 11:58:37.128, 0, 7506, 46
2026/04/24 11:58:39.149, 99, 8624, 55
2026/04/24 11:58:41.174, 99, 8624, 56
2026/04/24 11:58:43.202, 100, 8624, 57
2026/04/24 11:58:45.226, 0, 1007, 46
2026/04/24 11:58:47.248, 99, 6144, 55
2026/04/24 11:58:49.276, 99, 6144, 56
2026/04/24 11:58:51.299, 0, 1007, 46
2026/04/24 11:58:53.320, 99, 6144, 57
2026/04/24 11:58:55.344, 99, 6144, 57
2026/04/24 11:58:57.366, 0, 1007, 46
2026/04/24 11:58:59.387, 100, 6893, 57
2026/04/24 11:59:01.410, 100, 6893, 57
2026/04/24 11:59:03.432, 0, 1007, 47
2026/04/24 11:59:05.452, 99, 6144, 53
2026/04/24 11:59:07.479, 99, 6144, 57
2026/04/24 11:59:09.503, 50, 6144, 52
2026/04/24 11:59:11.523, 2, 6144, 46
2026/04/24 11:59:13.546, 99, 6144, 55
2026/04/24 11:59:15.567, 99, 6144, 57
2026/04/24 11:59:17.587, 0, 3026, 46
2026/04/24 11:59:19.609, 98, 4064, 56
2026/04/24 11:59:21.630, 0, 1007, 46
2026/04/24 11:59:23.649, 99, 8624, 54
2026/04/24 11:59:25.673, 99, 8624, 55
2026/04/24 11:59:27.699, 100, 8624, 57
2026/04/24 11:59:29.722, 0, 1007, 46
2026/04/24 11:59:31.743, 99, 8624, 54
2026/04/24 11:59:33.766, 99, 8624, 55
2026/04/24 11:59:35.828, 99, 8624, 57
2026/04/24 11:59:37.850, 0, 1007, 47
2026/04/24 11:59:39.871, 100, 6893, 55
2026/04/24 11:59:41.897, 100, 6893, 58
2026/04/24 11:59:43.922, 99, 3926, 52
2026/04/24 11:59:45.946, 0, 1007, 46
2026/04/24 11:59:47.967, 99, 6144, 57
2026/04/24 11:59:49.992, 99, 6144, 55
2026/04/24 11:59:52.018, 0, 1007, 46
2026/04/24 11:59:54.037, 98, 4064, 55
2026/04/24 11:59:56.059, 0, 1007, 46
2026/04/24 11:59:58.082, 99, 8624, 56
2026/04/24 12:00:00.106, 99, 8624, 55
2026/04/24 12:00:02.129, 99, 8624, 55
2026/04/24 12:00:04.153, 0, 1007, 47
2026/04/24 12:00:06.177, 98, 4064, 54
2026/04/24 12:00:08.201, 0, 1007, 49
2026/04/24 12:00:10.222, 74, 8624, 51
2026/04/24 12:00:12.247, 99, 8624, 55
2026/04/24 12:00:14.271, 100, 8624, 56
2026/04/24 12:00:16.294, 100, 8624, 55
2026/04/24 12:00:18.315, 0, 3496, 46
2026/04/24 12:00:20.336, 98, 4064, 56
2026/04/24 12:00:22.359, 0, 1007, 45
2026/04/24 12:00:24.379, 98, 4064, 54
2026/04/24 12:00:26.402, 0, 1007, 46
2026/04/24 12:00:28.423, 99, 8624, 56
2026/04/24 12:00:30.448, 99, 8624, 54
2026/04/24 12:00:32.470, 99, 8624, 55
2026/04/24 12:00:34.493, 0, 1007, 46
2026/04/24 12:00:36.513, 99, 6144, 54
2026/04/24 12:00:38.537, 99, 6144, 56
2026/04/24 12:00:40.558, 9, 1007, 47
2026/04/24 12:00:42.578, 99, 6144, 54
2026/04/24 12:00:44.601, 99, 6144, 55
2026/04/24 12:00:46.624, 10, 6144, 50
2026/04/24 12:00:48.646, 26, 6144, 48
2026/04/24 12:00:50.667, 99, 6144, 55
2026/04/24 12:00:52.689, 99, 6144, 56
2026/04/24 12:00:54.709, 0, 2314, 45
2026/04/24 12:00:56.731, 100, 8624, 54
2026/04/24 12:00:58.756, 99, 8624, 57
2026/04/24 12:01:00.778, 99, 8624, 55
2026/04/24 12:01:02.799, 0, 1007, 46
2026/04/24 12:01:04.819, 100, 6893, 56
2026/04/24 12:01:06.844, 100, 6893, 56
2026/04/24 12:01:08.866, 0, 1007, 47
2026/04/24 12:01:10.887, 54, 6144, 53
2026/04/24 12:01:12.909, 99, 6144, 56
2026/04/24 12:01:14.931, 99, 6144, 55
2026/04/24 12:01:16.954, 6, 8624, 45
2026/04/24 12:01:18.979, 99, 8624, 56
2026/04/24 12:01:21.003, 100, 8624, 55
2026/04/24 12:01:23.030, 99, 8624, 57
2026/04/24 12:01:25.056, 0, 1230, 46
2026/04/24 12:01:27.077, 99, 6144, 57
2026/04/24 12:01:29.157, 99, 6144, 55
2026/04/24 12:01:31.235, 0, 1007, 46
2026/04/24 12:01:33.256, 99, 6144, 54
2026/04/24 12:01:35.283, 99, 6144, 56
2026/04/24 12:01:37.306, 0, 1007, 46
2026/04/24 12:01:39.377, 99, 6144, 54
2026/04/24 12:01:41.445, 99, 6144, 57
2026/04/24 12:01:43.467, 0, 1007, 46
2026/04/24 12:01:45.487, 99, 6144, 54
2026/04/24 12:01:47.513, 99, 6144, 55
2026/04/24 12:01:49.539, 0, 1007, 47
2026/04/24 12:01:51.561, 99, 8624, 55
2026/04/24 12:01:53.585, 99, 8624, 57
2026/04/24 12:01:55.609, 99, 8624, 55
2026/04/24 12:01:57.633, 5, 1007, 47
2026/04/24 12:01:59.653, 99, 6144, 52
2026/04/24 12:02:01.679, 99, 6144, 56
2026/04/24 12:02:03.705, 99, 6144, 58
2026/04/24 12:02:05.725, 1, 3496, 46
2026/04/24 12:02:07.746, 98, 4064, 56
2026/04/24 12:02:09.766, 0, 1007, 45
2026/04/24 12:02:11.787, 99, 8624, 55
2026/04/24 12:02:13.810, 100, 8624, 57
2026/04/24 12:02:15.832, 100, 8624, 56
2026/04/24 12:02:17.857, 0, 1007, 46
2026/04/24 12:02:19.877, 99, 6144, 54
2026/04/24 12:02:21.898, 99, 6144, 56
2026/04/24 12:02:23.919, 0, 1007, 47
2026/04/24 12:02:25.940, 99, 6144, 55
2026/04/24 12:02:27.964, 99, 6144, 57
2026/04/24 12:02:29.986, 0, 1007, 48
2026/04/24 12:02:32.007, 98, 4064, 55
2026/04/24 12:02:34.030, 88, 4064, 56
2026/04/24 12:02:36.051, 25, 6144, 46
2026/04/24 12:02:38.075, 99, 6144, 56
2026/04/24 12:02:40.097, 99, 6144, 58
2026/04/24 12:02:42.118, 1, 6144, 45
2026/04/24 12:02:44.141, 99, 6144, 55
2026/04/24 12:02:46.164, 99, 6144, 55
2026/04/24 12:02:48.186, 0, 5944, 46
2026/04/24 12:02:50.214, 99, 6144, 55
2026/04/24 12:02:52.237, 99, 6144, 55
2026/04/24 12:02:54.258, 5, 1534, 45
2026/04/24 12:02:56.279, 99, 6144, 54
2026/04/24 12:02:58.303, 99, 6144, 55
2026/04/24 12:03:00.323, 0, 1007, 46
2026/04/24 12:03:02.343, 99, 6144, 55
2026/04/24 12:03:04.368, 99, 6144, 55
2026/04/24 12:03:06.392, 0, 1007, 46
2026/04/24 12:03:08.412, 99, 6144, 55
2026/04/24 12:03:10.436, 99, 6144, 57
2026/04/24 12:03:12.460, 0, 1007, 46
2026/04/24 12:03:14.482, 99, 8624, 56
2026/04/24 12:03:16.510, 100, 8624, 57
2026/04/24 12:03:18.532, 99, 8624, 55
2026/04/24 12:03:20.558, 13, 1007, 47
2026/04/24 12:03:22.579, 99, 6144, 54
2026/04/24 12:03:24.602, 99, 6144, 55
2026/04/24 12:03:26.626, 0, 1007, 48
2026/04/24 12:03:28.647, 73, 6144, 52
2026/04/24 12:03:30.669, 99, 6144, 55
2026/04/24 12:03:32.690, 99, 6144, 57
2026/04/24 12:03:34.712, 5, 8624, 46
2026/04/24 12:03:36.741, 99, 8624, 56
2026/04/24 12:03:38.766, 100, 8624, 56
2026/04/24 12:03:40.789, 100, 8624, 55
2026/04/24 12:03:42.813, 0, 2314, 46
2026/04/24 12:03:44.835, 99, 8624, 57
2026/04/24 12:03:46.861, 99, 8624, 55
2026/04/24 12:03:48.883, 99, 8624, 56
2026/04/24 12:03:50.905, 0, 1007, 46
2026/04/24 12:03:52.926, 99, 6144, 57
2026/04/24 12:03:54.949, 99, 6144, 57
2026/04/24 12:03:56.971, 0, 1007, 46
2026/04/24 12:03:58.992, 99, 6144, 57
2026/04/24 12:04:01.018, 99, 6144, 55
2026/04/24 12:04:03.042, 0, 1007, 46
2026/04/24 12:04:05.064, 98, 4064, 54
2026/04/24 12:04:07.085, 5, 1007, 47
2026/04/24 12:04:09.108, 99, 6144, 56
2026/04/24 12:04:11.131, 99, 6144, 55
2026/04/24 12:04:13.156, 0, 1007, 48
2026/04/24 12:04:15.176, 55, 4064, 47
2026/04/24 12:04:17.201, 98, 4064, 56
2026/04/24 12:04:19.226, 5, 6144, 45
2026/04/24 12:04:21.250, 99, 6144, 54
2026/04/24 12:04:23.273, 99, 6144, 56
2026/04/24 12:04:25.293, 0, 3504, 45
2026/04/24 12:04:27.315, 98, 4064, 55
2026/04/24 12:04:29.344, 0, 1026, 45
2026/04/24 12:04:31.365, 100, 8624, 56
2026/04/24 12:04:33.388, 100, 8624, 55
2026/04/24 12:04:35.413, 99, 8624, 57
2026/04/24 12:04:37.437, 0, 1007, 47
2026/04/24 12:04:39.459, 100, 6893, 56
2026/04/24 12:04:41.484, 100, 6893, 56
2026/04/24 12:04:43.507, 0, 1007, 47
2026/04/24 12:04:45.527, 99, 4064, 53
2026/04/24 12:04:47.549, 62, 4064, 52
2026/04/24 12:04:49.597, 42, 8580, 50
2026/04/24 12:04:51.639, 99, 8624, 54
2026/04/24 12:04:53.663, 99, 8624, 56
2026/04/24 12:04:55.686, 100, 8624, 56
2026/04/24 12:04:57.709, 0, 1007, 46
2026/04/24 12:04:59.764, 98, 4064, 55
2026/04/24 12:05:01.826, 0, 1007, 46
2026/04/24 12:05:03.848, 99, 6144, 54
2026/04/24 12:05:05.872, 99, 6144, 55
2026/04/24 12:05:07.898, 0, 1007, 46
2026/04/24 12:05:09.918, 98, 4064, 54
2026/04/24 12:05:11.943, 5, 1007, 46
2026/04/24 12:05:13.964, 98, 4064, 55
2026/04/24 12:05:15.987, 0, 1007, 47
2026/04/24 12:05:18.008, 98, 4064, 54
2026/04/24 12:05:20.028, 5, 1007, 46
2026/04/24 12:05:22.049, 99, 6144, 53
2026/04/24 12:05:24.076, 99, 6144, 55
2026/04/24 12:05:26.100, 0, 6144, 47
2026/04/24 12:05:28.124, 87, 8624, 53
2026/04/24 12:05:30.148, 99, 8624, 54
2026/04/24 12:05:32.173, 99, 8624, 55
2026/04/24 12:05:34.198, 100, 8624, 56
2026/04/24 12:05:36.220, 1, 3006, 45
2026/04/24 12:05:38.243, 98, 4064, 56
2026/04/24 12:05:40.265, 0, 1007, 45
2026/04/24 12:05:42.288, 100, 8624, 55
2026/04/24 12:05:44.311, 100, 8624, 55
2026/04/24 12:05:46.335, 99, 8624, 57
2026/04/24 12:05:48.361, 0, 1007, 46
2026/04/24 12:05:50.382, 99, 8624, 54
2026/04/24 12:05:52.405, 100, 8624, 56
2026/04/24 12:05:54.429, 99, 8624, 55
2026/04/24 12:05:56.453, 0, 1007, 47
2026/04/24 12:05:58.474, 98, 4064, 53
2026/04/24 12:06:00.500, 98, 4064, 53
2026/04/24 12:06:02.521, 5, 6144, 45
2026/04/24 12:06:04.544, 99, 6144, 54
2026/04/24 12:06:06.566, 99, 6144, 57
2026/04/24 12:06:08.587, 0, 4064, 45
2026/04/24 12:06:10.609, 98, 4064, 55
2026/04/24 12:06:12.632, 13, 3496, 46
2026/04/24 12:06:14.653, 98, 4064, 56
2026/04/24 12:06:16.680, 0, 1018, 45
2026/04/24 12:06:18.702, 99, 4064, 55
2026/04/24 12:06:20.726, 0, 1007, 45
2026/04/24 12:06:22.747, 99, 8624, 55
2026/04/24 12:06:24.771, 100, 8624, 54
2026/04/24 12:06:26.794, 99, 8624, 57
2026/04/24 12:06:28.819, 0, 1007, 46
2026/04/24 12:06:30.839, 99, 6144, 55
2026/04/24 12:06:32.862, 99, 6144, 55
2026/04/24 12:06:34.892, 0, 1007, 48
2026/04/24 12:06:36.911, 65, 4064, 54
2026/04/24 12:06:38.933, 98, 4064, 56
2026/04/24 12:06:40.955, 5, 4064, 45
2026/04/24 12:06:42.980, 98, 4064, 56
2026/04/24 12:06:45.002, 0, 2108, 45
2026/04/24 12:06:47.024, 100, 8624, 54
2026/04/24 12:06:49.049, 99, 8624, 57
2026/04/24 12:06:51.074, 99, 8624, 55
2026/04/24 12:06:53.100, 0, 1007, 46
2026/04/24 12:06:55.121, 98, 4064, 54
2026/04/24 12:06:57.147, 0, 1007, 46
2026/04/24 12:06:59.167, 99, 6144, 54
2026/04/24 12:07:01.189, 99, 6144, 57
2026/04/24 12:07:03.211, 0, 1007, 46
2026/04/24 12:07:05.231, 98, 4064, 53
2026/04/24 12:07:07.256, 0, 1007, 46
2026/04/24 12:07:09.278, 100, 6893, 55
2026/04/24 12:07:11.310, 100, 6893, 55
2026/04/24 12:07:13.334, 99, 3926, 52
2026/04/24 12:07:15.355, 3, 5530, 45
2026/04/24 12:07:17.376, 99, 6144, 55
2026/04/24 12:07:19.402, 99, 6144, 56
2026/04/24 12:07:21.425, 0, 1872, 45
2026/04/24 12:07:23.446, 99, 6144, 55
2026/04/24 12:07:25.473, 99, 6144, 57
2026/04/24 12:07:27.498, 0, 1032, 45
2026/04/24 12:07:29.519, 100, 8624, 55
2026/04/24 12:07:31.544, 99, 8624, 54
2026/04/24 12:07:33.569, 99, 8624, 57
2026/04/24 12:07:35.592, 0, 1007, 46
2026/04/24 12:07:37.613, 99, 8624, 56
2026/04/24 12:07:39.639, 100, 8624, 56
2026/04/24 12:07:41.663, 99, 8624, 55
2026/04/24 12:07:43.685, 10, 1007, 47
2026/04/24 12:07:45.706, 98, 4064, 55
2026/04/24 12:07:47.729, 0, 1007, 47
2026/04/24 12:07:49.750, 99, 6144, 52
2026/04/24 12:07:51.777, 99, 6144, 54
2026/04/24 12:07:53.809, 99, 1007, 56
2026/04/24 12:07:55.829, 37, 8624, 47
2026/04/24 12:07:57.856, 99, 8624, 55
2026/04/24 12:07:59.944, 100, 8624, 57
2026/04/24 12:08:02.036, 78, 8624, 55
2026/04/24 12:08:04.057, 13, 4064, 49
2026/04/24 12:08:06.082, 98, 4064, 55
2026/04/24 12:08:08.104, 0, 5512, 45
2026/04/24 12:08:10.168, 99, 6144, 56
2026/04/24 12:08:12.244, 99, 6144, 55
2026/04/24 12:08:14.266, 0, 2108, 45
2026/04/24 12:08:16.287, 99, 8624, 55
2026/04/24 12:08:18.310, 99, 8624, 55
2026/04/24 12:08:20.334, 99, 8624, 55
2026/04/24 12:08:22.361, 0, 1007, 46
2026/04/24 12:08:24.383, 99, 6144, 57
2026/04/24 12:08:26.405, 99, 6144, 55
2026/04/24 12:08:28.426, 0, 1007, 46
2026/04/24 12:08:30.447, 98, 4064, 56
2026/04/24 12:08:32.471, 0, 1007, 46
2026/04/24 12:08:34.491, 99, 6144, 53
2026/04/24 12:08:36.513, 99, 6144, 54
2026/04/24 12:08:38.534, 0, 1007, 47
2026/04/24 12:08:40.554, 99, 8624, 53
2026/04/24 12:08:42.580, 99, 8624, 55
2026/04/24 12:08:44.606, 100, 8624, 55
2026/04/24 12:08:46.629, 99, 8624, 58
2026/04/24 12:08:48.650, 0, 1638, 45
2026/04/24 12:08:50.671, 98, 4064, 56
2026/04/24 12:08:52.695, 0, 1007, 45
2026/04/24 12:08:54.716, 99, 8624, 56
2026/04/24 12:08:56.743, 99, 8624, 54
2026/04/24 12:08:58.767, 99, 8624, 56
2026/04/24 12:09:00.790, 0, 1007, 46
2026/04/24 12:09:02.811, 99, 8624, 56
2026/04/24 12:09:04.836, 99, 8624, 55
2026/04/24 12:09:06.859, 99, 8624, 55
2026/04/24 12:09:08.883, 0, 1007, 47
2026/04/24 12:09:10.904, 21, 4064, 51
2026/04/24 12:09:12.925, 98, 4064, 55
